id,num_orders
1457291,131.01
1286949,242.45
1113433,71.235
1102829,78.455
1427631,80.765
1090565,76.72
1300353,143.25
1308012,131.02
1209309,110.775
1003753,174.46
1377975,125.54
1173009,152.995
1125362,137.605
1089147,155.335
1032271,154.875
1304946,95.155
1313934,98.47
1420456,131.105
1176492,78.885
1353610,84.97
1089484,77.95
1072876,107.965
1453728,81.415
1002461,80.435
1125670,75.02
1229468,100.545
1347887,84.06
1251976,97.665
1467138,73.12
1469634,74.0
1126946,67.445
1142560,157.64
1034126,81.85
1405173,78.785
1264903,62.75
1116430,65.665
1118886,92.6
1452755,60.25
1191468,127.955
1043523,124.565
1106934,95.095
1232746,134.3
1150178,161.305
1464884,130.58
1454215,132.89
1276479,125.555
1157583,165.165
1435668,137.51
1136999,107.515
1287425,96.835
1111884,91.4
1387039,50.28
1463169,99.44
1083258,90.945
1490887,80.005
1006545,111.375
1400409,301.405
1240207,50.11
1227620,75.585
1060282,146.65
1212298,171.715
1324089,143.845
1160616,187.75
1125254,131.33
1367408,163.595
1164080,188.28
1095594,62.57
1441231,85.03
1170969,138.735
1139622,38.44
1026791,128.77
1350098,141.11
1405296,90.255
1019197,92.63
1440115,97.83
1130244,129.365
1154927,107.49
1240618,140.445
1454523,120.16
1127908,193.045
1137267,153.235
1432625,123.045
1090433,128.585
1173379,128.175
1020333,158.485
1261895,98.255
1356790,123.025
1484671,122.325
1228708,113.715
1324032,98.465
1103003,90.115
1430610,143.355
1195267,129.525
1236706,101.83
1340005,144.325
1217303,103.95
1363159,126.005
1364616,120.235
1429146,158.12
1464202,349.685
1068354,289.155
1005203,166.965
1414175,498.63
1481232,191.73
1129914,278.29
1238863,303.1
1118582,202.23
1250962,166.925
1371087,187.395
1061066,200.015
1075569,166.69
1396314,163.495
1126504,170.84
1021878,179.715
1483622,214.315
1166168,88.365
1461237,96.21
1086120,90.7
1232933,132.66
1317953,88.36
1153701,147.36
1457380,120.105
1177992,74.535
1243007,169.185
1132306,154.55
1102349,80.925
1332886,125.72
1425258,114.97
1268577,87.965
1234680,77.25
1047888,124.07
1034989,291.47
1205178,91.805
1210375,80.055
1451900,81.15
1444837,95.25
1427314,229.51
1151744,139.74
1013929,222.555
1302552,211.755
1026832,213.765
1427606,112.11
1339299,208.895
1074211,263.435
1319989,208.92
1209709,204.495
1045996,115.39
1044730,119.83
1150354,107.155
1446291,117.24
1001106,133.69
1356071,133.79
1101252,143.17
1223036,130.695
1134987,123.105
1062304,95.28
1432305,223.61
1283783,159.785
1146363,186.01
1465455,216.29
1036398,182.725
1203802,153.555
1456889,138.67
1478238,139.045
1049845,195.14
1100984,182.06
1318214,168.575
1354676,130.03
1043464,121.22
1095610,125.91
1445857,115.355
1165646,179.575
1109736,131.925
1250867,141.775
1104719,82.915
1495669,158.195
1363126,101.085
1194682,110.645
1249099,97.215
1169404,112.525
1389391,98.555
1228033,106.705
1356727,104.72
1063529,120.89
1123761,119.855
1158737,67.795
1372362,97.43
1219920,74.975
1103872,95.01
1397755,93.715
1402368,90.895
1481384,162.56
1303248,114.605
1493585,140.985
1207746,107.635
1260226,37.25
1411677,50.47
1250015,43.18
1337063,68.485
1043837,37.635
1308940,63.795
1458855,45.165
1263616,38.115
1367996,47.6
1339708,117.715
1470087,72.005
1032828,67.41
1124041,69.98
1369678,65.165
1461502,68.55
1143046,106.54
1456341,66.275
1035674,78.895
1128260,68.93
1479808,125.745
1366617,128.685
1126860,136.775
1002342,330.38
1463533,434.01
1180427,327.78
1146882,330.42
1256418,153.105
1085624,156.025
1398280,115.565
1392618,88.69
1300685,59.27
1284845,122.455
1117229,77.555
1442984,74.8
1478254,68.04
1022424,89.69
1471167,100.365
1149469,118.67
1481394,98.56
1144252,85.645
1266770,89.64
1345020,85.575
1498588,157.015
1081567,98.67
1136800,103.795
1404563,139.68
1048698,150.375
1379696,134.91
1494614,88.155
1217878,172.13
1482713,210.14
1356321,137.055
1070528,188.1
1339004,209.33
1448727,221.615
1208422,218.28
1280808,226.275
1010670,266.925
1175851,151.795
1049952,64.565
1310650,94.845
1236773,48.965
1173994,157.935
1441700,51.645
1402904,58.855
1376912,48.525
1308727,64.265
1064523,55.0
1043894,65.25
1429360,125.515
1120903,114.78
1255283,63.11
1228809,101.54
1257624,176.645
1066626,201.175
1383790,102.5
1236459,115.82
1158042,111.905
1110951,160.335
1410135,168.505
1357911,196.23
1362697,172.355
1435716,293.17
1116399,267.91
1082279,262.42
1320535,277.57
1184574,292.97
1355189,369.105
1300394,167.65
1429233,78.495
1373773,75.16
1103191,72.135
1184979,111.555
1261848,113.07
1460475,82.065
1171496,125.03
1341287,92.745
1149009,112.96
1075015,125.74
1416516,143.655
1076235,230.2
1300518,173.225
1129548,199.685
1203648,200.875
1009223,202.515
1231638,203.165
1418807,188.475
1286622,203.375
1082562,154.35
1029884,172.465
1066120,192.58
1369386,147.425
1059676,201.565
1429101,130.52
1172837,194.385
1158730,225.925
1408804,188.265
1179836,221.76
1168556,199.12
1351594,160.51
1370272,165.365
1485920,156.115
1020051,104.73
1102709,193.505
1069020,163.13
1072489,174.375
1428154,157.185
1119021,105.46
1294168,159.58
1325209,48.31
1203492,88.585
1182168,276.06
1278151,63.16
1007474,85.925
1458641,67.12
1054272,79.245
1238139,255.285
1255484,150.645
1063187,91.77
1314804,39.48
1085036,108.565
1054001,62.895
1288387,81.875
1286151,89.855
1247116,106.36
1113318,77.97
1229001,134.44
1433304,105.905
1401068,136.945
1187242,75.145
1359625,84.895
1185356,74.97
1040153,79.02
1008719,80.97
1306276,144.575
1112398,150.67
1457331,232.845
1202120,121.35
1321446,143.35
1029940,158.59
1274550,137.37
1179351,176.09
1308289,125.285
1202474,82.455
1294042,59.78
1428145,147.96
1207278,55.33
1051663,76.63
1181734,71.905
1126206,137.145
1134606,63.515
1113723,75.115
1397919,45.285
1491918,64.975
1295018,74.755
1114607,99.09
1359954,158.945
1019313,138.97
1059851,154.52
1476929,103.27
1410152,96.73
1220929,75.425
1319121,154.845
1236073,136.51
1366721,117.475
1369157,76.785
1357947,99.55
1034851,87.35
1441985,83.09
1444957,94.485
1036924,248.43
1018734,124.305
1040888,81.665
1209466,70.31
1114881,63.855
1037344,32.765
1030428,47.815
1312113,47.395
1000666,42.605
1146575,48.27
1350267,49.88
1384048,43.09
1331565,51.46
1166954,64.6
1356764,108.5
1146613,95.24
1337790,103.79
1005714,98.57
1047886,98.455
1490612,132.345
1248990,113.345
1106562,118.51
1197378,138.445
1296853,188.22
1391435,132.665
1099528,166.35
1117969,201.33
1054117,189.3
1103779,119.08
1285350,153.66
1367217,168.015
1416683,137.585
1118412,176.405
1293675,142.17
1468082,207.57
1288867,257.56
1441255,275.595
1214742,279.37
1441994,276.765
1247355,236.48
1281129,250.95
1135082,269.51
1180798,259.13
1014022,237.935
1478521,181.195
1086088,105.17
1254550,132.685
1173254,108.115
1348587,184.28
1358767,118.455
1078871,206.775
1031293,214.565
1221401,119.695
1192753,113.63
1479955,196.79
1278982,167.31
1466318,251.33
1114726,242.255
1050846,289.945
1326323,283.85
1354098,235.535
1392774,245.34
1088550,237.635
1065051,178.57
1194476,162.04
1212725,163.555
1190444,165.41
1254939,120.535
1111305,172.965
1331353,157.785
1022768,109.0
1380047,157.925
1488338,263.06
1152614,254.51
1164145,84.55
1401174,94.18
1240971,143.395
1022654,69.565
1067611,216.49
1068928,226.3
1168286,245.02
1084785,111.62
1342342,142.35
1342060,116.235
1212040,150.305
1451556,120.995
1346851,134.98
1046242,152.06
1228211,335.305
1458620,382.0
1473716,386.705
1157852,120.7
1185048,153.365
1309272,136.64
1298757,233.24
1346606,174.56
1350474,140.075
1096561,271.8
1424462,246.17
1257115,279.225
1448606,219.475
1410308,237.345
1397778,254.2
1274838,245.235
1401754,139.955
1091471,88.63
1300817,136.66
1193216,152.44
1060409,116.265
1209654,165.44
1282653,132.815
1425189,156.74
1361061,140.315
1099961,90.345
1466260,105.425
1271724,120.14
1362659,124.805
1466995,169.03
1019525,103.8
1013636,141.165
1026870,90.41
1368359,123.95
1495646,131.595
1364816,135.895
1062418,128.075
1368546,103.265
1200473,168.69
1130835,174.195
1047685,118.645
1126061,185.565
1163821,107.875
1169619,175.17
1401462,138.28
1073198,133.955
1284152,36.715
1466198,42.635
1199378,76.09
1397692,95.915
1370363,65.98
1400901,71.09
1201023,76.68
1164774,77.485
1358350,72.295
1204434,57.11
1217530,121.53
1112317,183.67
1451006,126.655
1322215,123.925
1227037,114.425
1388600,167.075
1133186,174.055
1122416,177.575
1275720,142.245
1362231,137.81
1217244,42.61
1236590,56.935
1312208,100.79
1054258,73.93
1020243,132.845
1464033,89.13
1362544,112.23
1365100,90.475
1147950,129.735
1326431,84.025
1095932,141.885
1086204,134.805
1347932,166.035
1323389,178.35
1360373,113.66
1369485,167.115
1156482,133.655
1473466,126.365
1107803,187.585
1361421,115.375
1181520,165.48
1025776,152.945
1177948,142.03
1203571,148.22
1209590,161.94
1058406,196.305
1304622,124.11
1301362,162.22
1232376,141.065
1348216,151.79
1224120,146.22
1083028,164.8
1435741,182.315
1227990,154.855
1102401,154.905
1494941,170.725
1405194,134.57
1160706,148.98
1389486,134.145
1475674,156.21
1406716,155.03
1168881,191.885
1213366,180.875
1086686,304.785
1061143,304.47
1017207,294.7
1414578,319.385
1102297,176.165
1216870,177.675
1373185,133.56
1332509,137.13
1446201,102.9
1149507,160.355
1415178,159.56
1053667,78.93
1197479,58.75
1123521,110.75
1253597,175.78
1131618,174.535
1110181,96.62
1120430,162.57
1247851,76.35
1031048,150.445
1106408,179.43
1029543,177.06
1193017,158.49
1261642,112.595
1395556,209.55
1005813,161.78
1037275,162.135
1327840,143.6
1489316,88.98
1191403,211.525
1162076,209.135
1079663,141.46
1018683,217.525
1134125,181.05
1097271,143.095
1341114,192.23
1302813,115.365
1220386,142.195
1106959,121.23
1152967,204.355
1280185,203.55
1165417,220.17
1270138,164.74
1207627,166.55
1058052,242.71
1180711,171.08
1093029,234.705
1070835,83.105
1305429,75.245
1055665,67.21
1157152,52.765
1311164,90.26
1427990,75.295
1104489,64.855
1111825,210.945
1447194,109.87
1363630,117.395
1194788,103.27
1118413,115.58
1463339,124.005
1322713,76.27
1217125,197.04
1149362,68.54
1063625,80.825
1315041,101.415
1337564,73.59
1400460,127.915
1333742,74.155
1206421,39.395
1199447,37.94
1437393,114.97
1095013,121.21
1022502,69.58
1096667,55.09
1443356,29.755
1021862,119.335
1219773,68.41
1232610,159.84
1201589,153.085
1151450,150.305
1281317,134.865
1477767,406.03
1405278,352.735
1491066,138.845
1163517,331.1
1474008,414.44
1233979,123.91
1133739,73.29
1008228,115.76
1240884,143.06
1411585,99.995
1497767,148.715
1401894,116.99
1209535,117.19
1456302,100.15
1246946,131.26
1147337,126.905
1061395,191.415
1343240,146.245
1427859,177.42
1374160,183.42
1231678,179.565
1155753,179.465
1250372,133.9
1006089,132.47
1128300,162.58
1108889,199.06
1280461,149.245
1042807,92.875
1403241,169.33
1184545,226.895
1338050,183.035
1026597,120.82
1451444,271.345
1001753,118.11
1244369,244.25
1114154,220.705
1319822,54.78
1473225,55.325
1002219,64.46
1427842,48.87
1356650,86.665
1312521,84.005
1343939,45.86
1224754,105.91
1361200,72.61
1375139,39.505
1144073,163.265
1191055,142.33
1181166,145.4
1077761,320.755
1198249,302.305
1003774,314.275
1105094,309.83
1297253,304.315
1255680,301.54
1356046,315.255
1132041,94.555
1376468,77.62
1370975,230.785
1426059,96.295
1497986,129.22
1150833,170.685
1457734,289.81
1238587,70.255
1176143,68.83
1360564,63.685
1267634,57.54
1465123,95.185
1362254,65.765
1237389,59.58
1466483,117.915
1041421,97.84
1060615,78.095
1326935,60.755
1421533,86.685
1069064,77.59
1292295,199.535
1399190,347.67
1266238,203.18
1444705,250.685
1470695,234.49
1390864,348.005
1348562,258.49
1144931,296.6
1206962,209.375
1308925,257.395
1100592,154.395
1151563,164.125
1072177,151.855
1157690,139.66
1067421,110.215
1049469,111.67
1177757,162.91
1121323,101.79
1259921,104.675
1270504,99.145
1494088,134.72
1397155,139.415
1449226,127.195
1133501,80.64
1467808,264.24
1074575,72.645
1486099,87.575
1048727,74.875
1006233,80.225
1068633,99.205
1248265,86.05
1195954,86.495
1381379,94.035
1281126,95.505
1498748,103.305
1284086,132.38
1293530,83.55
1436975,86.27
1122080,66.755
1074197,74.925
1258810,49.135
1355439,63.64
1391099,63.36
1094315,67.505
1011887,86.165
1403191,57.32
1078789,122.68
1258021,128.69
1033797,180.42
1351003,115.375
1258210,121.225
1050711,220.755
1134300,163.475
1385089,134.09
1353835,124.03
1121782,109.785
1427360,293.5
1079149,90.49
1102512,145.735
1361643,140.73
1135403,184.81
1171163,76.45
1473307,72.44
1038042,131.89
1053898,118.255
1496571,170.79
1142142,162.7
1162420,154.63
1281563,146.06
1381705,66.775
1036303,72.935
1392380,89.495
1120250,38.27
1163736,37.255
1382021,67.245
1144237,38.23
1346381,62.675
1338612,63.625
1313356,135.085
1098373,105.135
1445551,114.51
1161659,153.995
1234799,112.885
1430511,111.935
1118431,161.48
1302929,161.3
1019797,125.25
1292764,116.32
1420778,116.46
1477933,125.85
1197090,105.745
1390893,66.75
1421101,139.58
1499403,153.775
1382081,135.32
1140362,91.145
1093489,111.465
1356618,102.495
1311397,147.81
1477907,151.37
1216651,163.83
1123580,196.525
1417666,346.415
1002038,287.17
1084662,278.605
1489354,344.54
1158075,282.74
1042125,189.89
1302852,175.925
1295333,144.235
1476917,132.105
1237095,195.235
1166445,176.005
1367644,201.395
1036146,150.53
1400369,196.2
1221061,195.315
1304194,152.05
1493677,88.625
1395010,94.435
1247358,229.185
1240240,76.76
1259542,131.49
1218111,71.825
1336611,116.06
1303301,125.715
1012579,112.615
1153179,145.34
1080327,112.915
1006454,106.005
1272369,103.25
1172167,271.885
1056647,113.31
1470064,78.705
1382964,79.395
1041090,291.265
1365341,94.755
1197741,275.225
1177846,209.42
1216716,189.875
1485789,172.91
1000405,226.445
1377293,206.0
1149679,122.655
1357633,205.54
1069951,205.73
1394657,204.525
1342487,210.525
1361706,103.455
1014000,102.875
1039951,118.325
1473600,116.32
1265560,199.105
1462466,143.69
1114666,83.295
1443948,131.66
1401506,92.21
1253336,112.015
1079777,173.69
1270643,163.58
1446195,132.93
1484197,222.21
1200304,199.155
1287827,150.575
1248108,150.36
1403904,117.64
1021726,205.105
1376640,209.525
1277505,111.85
1071404,128.565
1194259,189.355
1492522,148.155
1483263,67.615
1300957,157.855
1391820,90.175
1444828,92.325
1235646,187.49
1149262,177.56
1322377,119.665
1337290,128.265
1196913,108.65
1460320,109.26
1153742,102.21
1462187,129.05
1478440,152.35
1329534,147.82
1221070,95.69
1030670,113.22
1246489,99.425
1496832,111.45
1383829,110.17
1252476,175.285
1249332,160.04
1480810,110.49
1096564,109.06
1298371,114.575
1482350,149.475
1239703,153.085
1273502,36.99
1059327,41.47
1125014,40.535
1174617,73.975
1311410,87.635
1163684,80.325
1396950,70.795
1264284,76.82
1287395,80.625
1199233,61.715
1430712,74.95
1446867,82.755
1068263,88.37
1028358,77.83
1237914,85.95
1119781,125.375
1084443,92.355
1075103,80.92
1430774,72.15
1463395,72.6
1223345,164.525
1198378,165.165
1347688,128.335
1098095,329.28
1101245,422.055
1084840,314.55
1318929,352.355
1077102,395.005
1381116,356.655
1192516,132.05
1158959,73.53
1168138,104.635
1428415,104.735
1472745,67.895
1480196,99.17
1429232,88.595
1218254,123.7
1177828,80.735
1417973,68.635
1275299,116.25
1370833,105.155
1443525,84.375
1428650,80.31
1447715,160.625
1224368,148.905
1160516,131.455
1224600,123.09
1379561,85.545
1221505,86.835
1025904,70.83
1106508,207.845
1154157,223.51
1238399,163.145
1378815,224.2
1442340,187.115
1109352,123.685
1494813,234.83
1150862,182.79
1491323,239.8
1243524,221.63
1377098,95.965
1382624,95.965
1309943,58.73
1234906,55.135
1319758,58.445
1142998,58.06
1078062,77.82
1396355,45.195
1377697,64.02
1131561,63.835
1141020,113.975
1137816,103.18
1268877,114.37
1177855,107.115
1418558,106.56
1134734,106.105
1325056,97.56
1145992,107.025
1049420,127.75
1362616,101.13
1265438,163.515
1381530,133.155
1377302,172.475
1042953,263.44
1463037,259.77
1290141,283.465
1216489,295.43
1023277,263.93
1014891,257.795
1036389,220.31
1428924,103.935
1232381,135.29
1448200,132.075
1347708,130.565
1362845,134.205
1125996,129.935
1015315,83.285
1100625,113.995
1102718,119.115
1156700,202.9
1143542,187.135
1114521,198.125
1225380,146.21
1442696,162.46
1201493,200.635
1189643,192.99
1067946,153.975
1090206,161.32
1421095,150.345
1497894,234.1
1483400,212.175
1187366,91.645
1092508,212.895
1105494,261.15
1061530,192.45
1192020,161.375
1057605,223.76
1287959,82.63
1073416,193.46
1004476,196.605
1179367,183.835
1282419,169.725
1314155,159.37
1480818,222.72
1213921,189.56
1054327,183.23
1402384,164.21
1489585,202.765
1284450,155.445
1250269,90.06
1408921,278.79
1277776,162.165
1182721,63.15
1055751,57.57
1311052,271.285
1005347,94.4
1143886,80.625
1494235,76.36
1179911,76.96
1179936,45.155
1233478,69.84
1399946,80.385
1032955,102.955
1002856,93.445
1287783,80.565
1166709,136.905
1346583,83.765
1286122,142.28
1154251,79.115
1185029,135.5
1067710,81.98
1416184,140.76
1093010,74.975
1226046,67.31
1255874,140.725
1480365,85.41
1240015,165.59
1072056,75.56
1281383,196.4
1239082,87.715
1018331,142.905
1290273,165.31
1022303,158.265
1328781,128.77
1321002,165.075
1466438,150.265
1021318,134.095
1362220,135.995
1050893,76.63
1316942,153.45
1067443,69.48
1061638,104.955
1068385,76.915
1062592,52.58
1335692,138.6
1099468,66.585
1445308,117.07
1183480,79.935
1324344,147.965
1280829,156.41
1343500,150.875
1132022,57.51
1259861,153.54
1231386,134.35
1372949,145.02
1095880,135.97
1321490,154.01
1015489,138.295
1154649,100.91
1155410,70.26
1155845,74.79
1128430,89.405
1196226,71.65
1399997,88.595
1412783,75.635
1384724,76.48
1446797,93.46
1430688,92.17
1262540,37.805
1323752,37.86
1343272,43.53
1008406,41.635
1426204,53.65
1423852,78.865
1340706,51.26
1362799,67.855
1018544,46.385
1108099,92.685
1140422,128.555
1476136,127.87
1183601,123.6
1392652,122.995
1281225,131.345
1076397,99.37
1455589,177.335
1427470,137.395
1378157,124.66
1279057,148.98
1092985,123.215
1259030,179.57
1326687,157.81
1373522,165.495
1157350,173.215
1250173,160.495
1152295,159.125
1348202,163.24
1284570,105.57
1249067,246.26
1353480,246.35
1009158,198.75
1310983,310.93
1397538,235.465
1114236,227.11
1307389,253.37
1488789,232.685
1247508,146.015
1174313,245.325
1126260,128.24
1180004,124.03
1163284,156.8
1258768,116.7
1498538,121.88
1096137,212.0
1343181,118.98
1488101,153.09
1176648,129.03
1126581,131.0
1456560,248.41
1291901,215.075
1330248,214.18
1102993,251.325
1171305,277.085
1394882,236.175
1013097,244.48
1490074,215.775
1358294,193.97
1068255,192.455
1356515,174.515
1292414,168.115
1486912,169.53
1112470,264.105
1398419,123.985
1308975,155.94
1342069,217.76
1451824,129.29
1460152,130.46
1498359,232.4
1359621,111.955
1394966,91.68
1076123,96.19
1051967,76.405
1337804,259.16
1265780,271.67
1073998,76.98
1027170,141.705
1029422,141.235
1384721,91.675
1053730,144.15
1010218,134.035
1202683,133.53
1228604,357.945
1140034,426.935
1316768,350.06
1108944,345.73
1393643,366.945
1488743,381.085
1443959,142.85
1170261,193.785
1200413,273.945
1249578,162.08
1392101,250.55
1076983,247.075
1395094,230.13
1291487,242.45
1166161,261.22
1237836,147.42
1109620,215.45
1480288,90.79
1388976,103.7
1119648,146.935
1321873,135.1
1261615,125.51
1427961,110.765
1363989,140.61
1410687,154.435
1431485,133.545
1457142,147.055
1145664,99.185
1066734,120.415
1374651,126.81
1279324,134.27
1409608,185.065
1009256,107.945
1157723,103.76
1071832,136.66
1076420,137.745
1331136,169.47
1059894,188.385
1389405,97.155
1288556,212.43
1126299,180.35
1201059,129.285
1105093,130.765
1053387,168.975
1009972,207.22
1273474,169.505
1142240,135.065
1270068,65.74
1443132,52.625
1097219,59.18
1049932,107.98
1323340,68.07
1131342,66.15
1380580,57.665
1213905,60.49
1471972,53.77
1042152,194.105
1489069,200.72
1199888,219.97
1010784,226.8
1338040,195.92
1077390,188.67
1186594,173.645
1076876,179.34
1408837,129.395
1310252,141.075
1406743,91.72
1038286,68.35
1221279,100.755
1322887,90.04
1215429,126.815
1388757,82.82
1459085,83.265
1472642,100.135
1207215,116.74
1422972,95.395
1454421,119.925
1483482,108.995
1006934,164.895
1337295,116.87
1331277,129.835
1444811,108.985
1103642,244.115
1182198,112.175
1497051,102.62
1488795,123.065
1306234,168.49
1378503,137.05
1296522,115.465
1478474,143.4
1111452,146.745
1428885,135.8
1078876,210.97
1426995,155.765
1310613,158.65
1284993,112.795
1293810,163.4
1321966,127.47
1376274,182.64
1453454,149.63
1341931,148.39
1133750,134.47
1452164,190.17
1142445,139.67
1334127,144.27
1074156,166.02
1105380,169.51
1243006,164.145
1095300,185.45
1483804,197.09
1354048,318.885
1179559,175.665
1254839,298.98
1458313,177.09
1081002,304.915
1491158,203.04
1438300,137.6
1190997,131.54
1053941,125.86
1083391,75.375
1187634,131.13
1154076,70.305
1373500,157.525
1102839,72.885
1083225,135.205
1165740,119.545
1487280,228.05
1123603,159.005
1206298,174.04
1337824,152.015
1053213,192.395
1177201,127.095
1374187,139.345
1021300,179.14
1490308,140.72
1306497,145.11
1320801,135.045
1363348,147.21
1006930,155.47
1033851,137.535
1405700,204.105
1456057,172.85
1495295,238.775
1403913,106.08
1493423,179.625
1157998,169.095
1297481,178.575
1342441,157.835
1065384,224.23
1457965,177.07
1047619,232.81
1116321,257.45
1199733,210.945
1253782,175.79
1164408,197.6
1045723,233.93
1433069,120.33
1397198,110.37
1379504,123.72
1185911,102.72
1091958,112.865
1109333,54.735
1167180,46.95
1081167,76.855
1087268,129.83
1221495,57.88
1082828,88.7
1269378,88.27
1349534,118.7
1333349,211.55
1363871,70.935
1004201,82.455
1208483,63.01
1308393,137.19
1176480,63.805
1267608,74.55
1043262,95.085
1065768,81.64
1113838,40.25
1471676,127.23
1476130,129.545
1291979,103.25
1394751,60.52
1393045,65.49
1321845,117.93
1455472,129.74
1027884,138.1
1394720,178.135
1074634,312.37
1308475,371.705
1139202,332.355
1049629,332.33
1495048,142.535
1255867,345.945
1384693,65.27
1322554,83.425
1178760,129.63
1280994,120.25
1169970,127.45
1215801,125.265
1373619,145.16
1093145,135.1
1293553,132.06
1059909,108.08
1448891,206.655
1144366,144.325
1201215,179.47
1014486,221.67
1076076,208.175
1197521,180.76
1448108,184.45
1464025,192.81
1050487,180.99
1300350,163.075
1132214,243.915
1299296,220.41
1328803,133.65
1334503,214.57
1383625,193.025
1448378,200.14
1069438,247.145
1171702,189.435
1152361,202.255
1150037,198.09
1353668,33.015
1394143,39.745
1065122,69.805
1128401,58.015
1353148,51.45
1377111,46.11
1091560,81.82
1357578,39.225
1332402,129.0
1031326,63.81
1219445,153.775
1220798,150.755
1202899,163.14
1479383,347.695
1409834,312.035
1193733,141.42
1337968,312.355
1061532,135.085
1031241,312.17
1224330,125.195
1144962,78.66
1420185,75.885
1112604,86.48
1361559,85.98
1285104,100.105
1376099,73.67
1214290,79.65
1410003,150.545
1268568,301.675
1397808,115.565
1149154,141.61
1274284,138.595
1414652,144.28
1357536,131.095
1225370,61.84
1383879,143.01
1418145,102.59
1400390,140.245
1422708,156.945
1464006,261.465
1110657,320.235
1237923,238.645
1322369,357.46
1201860,254.565
1293914,255.84
1030911,243.075
1248673,240.06
1117487,330.23
1062083,238.625
1265971,175.485
1376692,142.585
1025739,190.13
1490685,94.8
1233592,102.575
1242586,104.125
1417742,99.325
1085830,145.685
1125663,105.66
1277434,144.32
1347537,134.33
1041719,121.95
1295444,65.055
1278768,148.24
1440616,76.415
1213359,69.74
1107278,138.905
1431670,75.605
1129977,144.15
1312066,133.72
1184750,125.055
1496674,146.71
1066650,168.045
1000985,180.98
1486680,144.915
1341774,112.24
1339391,142.42
1308505,170.72
1435633,129.3
1386849,167.255
1045510,81.805
1391305,86.23
1226448,102.715
1107663,139.73
1341061,93.905
1362854,84.42
1498099,124.595
1209334,149.52
1135795,110.42
1315178,102.555
1230896,66.07
1345259,66.19
1006250,63.42
1310622,50.56
1166099,73.18
1431128,81.555
1072570,75.86
1115681,86.915
1220849,77.34
1048938,64.875
1136805,202.895
1311206,136.425
1041160,138.625
1117290,157.865
1136497,186.375
1126149,148.35
1014383,235.69
1363114,229.695
1421040,135.09
1355617,211.055
1419217,79.25
1328270,95.075
1454997,73.335
1067822,141.925
1258110,143.295
1348027,115.83
1256555,54.29
1181713,90.955
1414766,80.37
1017146,102.98
1234887,157.425
1125678,171.995
1435855,154.52
1056982,131.705
1107898,165.955
1420115,164.13
1382425,224.68
1456487,169.43
1204895,171.3
1271507,125.47
1432075,140.44
1214183,61.895
1254559,135.86
1420772,134.875
1284435,180.565
1490537,163.45
1395998,153.995
1375781,143.63
1343300,62.8
1046381,152.725
1063775,167.08
1495203,97.12
1101411,148.74
1092440,130.33
1145502,109.355
1466400,124.28
1079464,130.72
1049098,130.985
1142848,159.585
1213627,114.065
1310109,108.75
1140274,123.905
1208581,105.15
1163752,110.845
1469436,133.95
1319124,124.22
1313925,83.76
1385981,135.665
1446581,74.815
1437446,108.41
1408686,137.905
1070194,187.585
1403968,346.72
1123130,273.56
1245806,429.985
1495941,147.525
1470501,342.285
1015807,285.795
1391639,498.96
1482372,153.55
1236914,114.525
1178409,163.285
1276499,125.305
1292548,189.69
1091700,199.285
1201373,163.015
1179723,116.05
1021693,193.17
1383719,155.615
1171600,110.92
1346875,73.005
1199426,71.915
1240750,129.21
1138618,157.035
1149289,152.395
1102916,149.94
1017666,91.645
1106702,150.68
1487597,192.355
1098178,80.43
1013373,128.38
1384974,80.985
1022529,138.07
1312426,81.715
1271890,119.455
1485813,102.75
1098649,131.51
1299861,102.145
1389595,77.745
1499162,129.66
1447665,224.795
1312133,207.51
1173106,139.535
1272624,206.36
1327619,206.095
1434019,111.63
1111401,209.98
1455666,223.445
1393896,204.07
1078164,206.13
1431483,105.45
1062258,87.235
1333906,108.61
1106524,95.05
1290036,92.595
1184862,145.865
1096073,121.0
1031537,136.64
1203109,127.67
1071558,115.17
1092628,182.52
1077145,201.44
1428079,134.94
1121116,202.695
1144786,178.685
1151671,200.735
1289400,177.535
1159996,138.165
1223966,184.61
1268664,163.34
1359182,131.94
1190919,94.44
1318614,129.94
1106674,147.775
1484037,154.595
1145685,80.405
1477155,54.345
1370445,169.195
1437300,134.595
1333249,109.6
1202457,111.435
1325872,106.235
1006258,172.225
1482596,95.76
1477781,99.2
1043154,90.82
1099878,121.525
1233810,121.505
1032702,151.885
1202461,94.245
1224855,74.355
1453460,115.41
1241492,151.095
1049602,166.39
1235695,85.105
1474850,131.58
1228447,146.515
1128513,164.42
1193256,105.39
1216168,54.96
1393536,41.505
1172903,73.975
1040248,74.14
1027819,59.73
1302314,60.16
1380981,58.53
1496803,53.53
1315046,26.425
1348620,119.81
1319291,124.11
1141726,68.04
1401741,63.99
1489392,68.26
1139984,63.25
1131770,125.215
1194241,262.0
1065106,79.215
1386594,63.2
1049411,117.4
1182059,117.34
1252534,159.255
1233877,321.805
1297806,162.84
1339628,160.78
1203442,427.585
1061292,326.245
1070437,297.52
1400213,125.95
1174657,81.96
1216142,84.545
1335320,124.945
1198136,59.86
1392278,94.355
1114780,111.31
1112554,78.985
1012132,81.755
1453182,71.77
1220398,90.97
1295518,90.945
1387877,96.07
1361789,98.35
1064474,79.325
1124284,148.87
1417174,139.74
1386814,141.87
1301623,143.1
1427811,145.775
1026720,148.47
1006087,400.385
